asset_id,technical_name,source_ref,column_names_text,business_domain,y_pred,y_pred_alt,confidence,confidence_band,match_llm,llm_consensus_score,review_reason
1059441,SYSADM.PS_PI_SCAN_HIST,PS_PI_SCAN_HIST,AREA_ID | ASSET_ID | BUSINESS_UNIT | COMMENTS | HAND_HELD_OPERATOR | LAST_SCAN_DTTM | LOCATION | OLD_AREA_ID | OLD_LOCATION | OVERWRITE_AREA_ID | OVERWRITE_LOCATION | PI_ID | PI_LOC_CHG_ERR | PI_OVERWRITE_LOC | SCAN_BY_OPTION | SCAN_TYPE | SERIAL_ID | TAG_NUMBER,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.8904,high,0,0.5,model_disagrees_with_llm_high_conf
1072168,SYSADM.PS_RT_DFLT_TMP,PS_RT_DFLT_TMP,BEGIN_DT | EFFDT | END_DT | FROM_CUR | PROCESS_INSTANCE | RATE_DIV | RATE_MULT | RT_TYPE | TO_CUR,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.8907,high,0,0.5,model_disagrees_with_llm_high_conf
1066930,SYSADM.PS_PTCSSRVDEFNLANG,PS_PTCSSRVDEFNLANG,DESCR254 | LANGUAGE_CD | PTCS_SERVICEID | PTCS_SERVICENAME | PTCS_SRVHELPTEXT,IT & Sécurité,Other,IT & Sécurité,0.8908,high,0,0.5,model_disagrees_with_llm_high_conf
1130179,NAME_SUFFIX_LNG,PS_NAME_SUFFIX_LNG,DESCR | DESCRSHORT | LANGUAGE_CD | NAME_SUFFIX,RH,Other,Supply Chain / Logistique / Production,0.8909,high,0,0.5,model_disagrees_with_llm_high_conf
1093126,BS_STMT_EC_S,PS_BS_STMT_EC_S,BNK_LOAD_DTTM | BSP_PRCS_DT | DESCRLONG | EVENT_TRACKING_ID | FILE_CREATE_DT | FILE_CREATE_TIME | FILE_ID | IMPORT_FILE_ID | LOADED_SW | OPRID | RECEIVER | REQUEST_ID | RESPONSE | SENDER | STATEMENT_ID | TEST_CASE,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.891,high,0,0.5,model_disagrees_with_llm_high_conf
1011276,SYSADM.PS_BID_FCTR_CLAUSE,PS_BID_FCTR_CLAUSE,BID_FACTOR_CD | CS_BODY_TYPE | CS_OBJECT_ID | EFFDT | SEQ_NBR_5 | SETID,Achats & Fournisseurs,Other,Achats & Fournisseurs,0.8916,high,0,0.5,model_disagrees_with_llm_high_conf
1120293,GM_BUD_HDR_TEOA,PS_GM_BUD_HDR_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.8917,high,0,0.5,model_disagrees_with_llm_high_conf
1091125,BID_FCTR_CLAUSE,PS_BID_FCTR_CLAUSE,BID_FACTOR_CD | CS_BODY_TYPE | CS_OBJECT_ID | EFFDT | SEQ_NBR_5 | SETID,Achats & Fournisseurs,Other,Achats & Fournisseurs,0.892,high,0,0.5,model_disagrees_with_llm_high_conf
1049991,SYSADM.PS_OMB_CSTEX_TAO,PS_OMB_CSTEX_TAO,DTTM_FROM | DTTM_TO | EXCPTN_TYPE | PROCESS_INSTANCE | SETID_CUSTOMER | SHIP_TO_CUST_ID,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.8924,high,0,0.5,model_disagrees_with_llm_high_conf
1155190,RUN_FAIREPORTS,PS_RUN_FAIREPORTS,ACCT_FROM_DT | ACCT_TO_DT | AS_OF_DATE | BUSINESS_UNIT | DESCR | EXT_SYSTEM_ID | LANGUAGE_CD | OPRID | PROCESS_FREQUENCY | PROCESS_INSTANCE | REQUEST_NBR | RUN_CNTL_ID,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.8928,high,0,0.5,model_disagrees_with_llm_high_conf
1096038,CCR_FILE_DTL,PS_CCR_FILE_DTL,CCR_FILE_STATUS | CCR_VNDR_LOAD_CD | DESCR254 | FILE_NAME | PROCESS_INSTANCE | SEQUENCENO | SOURCE_SYSTEM,Achats & Fournisseurs,IT & Sécurité,Finance & Contrôle,0.8929,high,0,0.5,model_disagrees_with_llm_high_conf
1122081,GRP_AP_TEOA,PS_GRP_AP_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.8941,high,0,0.5,model_disagrees_with_llm_high_conf
1154619,RT_DFLT_TMP,PS_RT_DFLT_TMP,BEGIN_DT | EFFDT | END_DT | FROM_CUR | PROCESS_INSTANCE | RATE_DIV | RATE_MULT | RT_TYPE | TO_CUR,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.8944,high,0,0.5,model_disagrees_with_llm_high_conf
1103424,DLV_SCEXC_TAO,PS_DLV_SCEXC_TAO,BUSINESS_UNIT | FREIGHT_CHARGE | FREIGHT_CHARGE_BSE | FREIGHT_CHG_DO | FREIGHT_CHG_DO_BSE | FREIGHT_CHG_SC | FREIGHT_CHG_SC_BSE | FREIGHT_TAX_AMT | FREIGHT_TAX_BASE | FREIGHT_TAX_DO_AMT | FREIGHT_TAX_DO_BSE | FREIGHT_TAX_SC_AMT | FREIGHT_TAX_SC_BSE | ORDER_NO | PROCESS_INSTANCE | UPDATE_FLAG,Supply Chain / Logistique / Production,Finance & Contrôle,Supply Chain / Logistique / Production,0.8948,high,0,0.5,model_disagrees_with_llm_high_conf
1038966,SYSADM.PS_GM_US_GOV_CD,PS_GM_US_GOV_CD,EFFDT | EFF_STATUS | SETID | USA_AGY_NAME | USA_GOV_CD,RH,Other,RH,0.8984,high,0,0.5,model_disagrees_with_llm_high_conf
1084539,AGENCY_TBL,PS_AGENCY_TBL,ADDRESS1 | AGENCY_ID | AGENCY_NAME | AGENCY_TYPE | COMMENTS | CONTACT_NAME | EFFDT | EFF_STATUS | FAX | PHONE_NUM | SETID,Achats & Fournisseurs,Other,RH,0.8986,high,0,0.5,model_disagrees_with_llm_high_conf
1067115,SYSADM.PS_PTIASPPKGCATPI,PS_PTIASPPKGCATPI,PTIASPPKGGUID | PTIASPSPVERS | PTIASPSPVERSPRE,IT & Sécurité,Other,IT & Sécurité,0.8988,high,0,0.5,model_disagrees_with_llm_high_conf
1151440,RE_OPEX_XREF,PS_RE_OPEX_XREF,COMMENTS | EOAWDEFN_ID | EOAWDTTM_MODIFIED | EOAWPARENT_THREAD | EOAWPRCS_ID | EOAWREQUESTOR_ID | EOAWTHREAD_ID | EOAWTHREAD_STATUS | OPEXAUDIT_ID | ORIGINATORID | RECNAME,Finance & Contrôle,IT & Sécurité,Other,0.9,high,0,0.5,model_disagrees_with_llm_high_conf
1038928,SYSADM.PS_GM_SCHEMA_LNG,PS_GM_SCHEMA_LNG,DESCR | DESCR_LONG | LANGUAGE_CD | SCHEMA_NAME | SETID,IT & Sécurité,Other,IT & Sécurité,0.9002,high,0,0.5,model_disagrees_with_llm_high_conf
1060177,SYSADM.PS_PM_CLASSIFICATE,PS_PM_CLASSIFICATE,CLASSIFICATION | DESCR | DESCRSHORT | EFFDT | EFF_STATUS | SETID,RH,Other,Finance & Contrôle,0.901,high,0,0.5,model_disagrees_with_llm_high_conf
1113386,EO_OMPPX2_TAO,PS_EO_OMPPX2_TAO,BUSINESS_UNIT_IN | CURRENCY_CD | EFFDT | PROCESS_INSTANCE | PRODUCT_ID | SETID | TO_CURRENCY_CD | TOT_QTY | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,IT & Sécurité,Finance & Contrôle,0.9016,high,0,0.5,model_disagrees_with_llm_high_conf
1063180,SYSADM.PS_POREQHDR_TEOA,PS_POREQHDR_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Achats & Fournisseurs,IT & Sécurité,Achats & Fournisseurs,0.9018,high,0,0.5,model_disagrees_with_llm_high_conf
1026688,SYSADM.PS_DLV_SCEXC_TAO,PS_DLV_SCEXC_TAO,BUSINESS_UNIT | FREIGHT_CHARGE | FREIGHT_CHARGE_BSE | FREIGHT_CHG_DO | FREIGHT_CHG_DO_BSE | FREIGHT_CHG_SC | FREIGHT_CHG_SC_BSE | FREIGHT_TAX_AMT | FREIGHT_TAX_BASE | FREIGHT_TAX_DO_AMT | FREIGHT_TAX_DO_BSE | FREIGHT_TAX_SC_AMT | FREIGHT_TAX_SC_BSE | ORDER_NO | PROCESS_INSTANCE | UPDATE_FLAG,Supply Chain / Logistique / Production,Finance & Contrôle,Supply Chain / Logistique / Production,0.9019,high,0,0.5,model_disagrees_with_llm_high_conf
1138854,POREQHDR_TEOA,PS_POREQHDR_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Achats & Fournisseurs,IT & Sécurité,Achats & Fournisseurs,0.902,high,0,0.5,model_disagrees_with_llm_high_conf
1140867,PROD_ITEM,PS_PROD_ITEM,ACTIVITY_ID | ADJUST_ALTCOST_FLG | ADJUST_ALTCOST_PCT | APPLIES_TO | BP_DTL_TMPL_ID | BUSINESS_UNIT_PC | CA_AP_TMPL_ID | CA_BP_TMPL_ID | CATALOG_NBR | CFG_CODE_OPT | CFG_KIT_FLAG | COMM_FLAG | COMM_PCT | COST_ELEMENT | CP_TEMPLATE_ID | CP_TREE_DIST | DATETIME_ADDED | DESCR | DESCR254 | DROP_SHIP_FLAG | EFF_STATUS | EOEP_MRGBASE_FLG | EXPORT_LIC_REQ | FORECAST_ITEM_FLAG | HOLD_UPDATE_SW | INV_ITEM_ID | LAST_MAINT_OPRID | LASTUPDDTTM | LOWER_MARGIN_PCT | MODEL_NBR | PERCENTAGE | PHYSICAL_NATURE | PRICE_KIT_FLAG | PRICING_STRUCTURE | PROD_BRAND | PROD_CATEGORY | PROD_FIELD_C10_A | PROD_FIELD_C10_B | PROD_FIELD_C10_C | PROD_FIELD_C10_D | PROD_FIELD_C1_A | PROD_FIELD_C1_B | PROD_FIELD_C1_C | PROD_FIELD_C1_D | PROD_FIELD_C2 | PROD_FIELD_C30_A | PROD_FIELD_C30_B | PROD_FIELD_C30_C | PROD_FIELD_C30_D | PROD_FIELD_C4 | PROD_FIELD_C6 | PROD_FIELD_C8 | PROD_FIELD_N12_A | PROD_FIELD_N12_B | PROD_FIELD_N12_C | PROD_FIELD_N12_D | PROD_FIELD_N15_A | PROD_FIELD_N15_B | PROD_FIELD_N15_C | PROD_FIELD_N15_D | PRODUCT_ID | PRODUCT_KIT_FLAG | PRODUCT_USE | PROJECT_ID | RENEWABLE | RENEWAL_ACTION | RETURN_FLAG | REV_RECOG_METHOD | RNW_TEMPLATE_ID | SETID | TAX_PRODUCT_NBR | TAX_TRANS_SUB_TYPE | TAX_TRANS_TYPE | THIRD_PARTY_FLG | UPPER_MARGIN_PCT | VAT_SVC_PERFRM_FLG,Supply Chain / Logistique / Production,Finance & Contrôle,Supply Chain / Logistique / Production,0.9021,high,0,0.5,model_disagrees_with_llm_high_conf
1048493,SYSADM.PS_NET_MANRQST_LNG,PS_NET_MANRQST_LNG,DESCR | LANGUAGE_CD | NET_REF_ID,IT & Sécurité,Other,IT & Sécurité,0.9031,high,0,0.5,model_disagrees_with_llm_high_conf
1137928,PO_DFLT_DISTRIB,PS_PO_DFLT_DISTRIB,ACCOUNT | ACTIVITY_ID | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ALTACCT | ANALYSIS_TYPE | BUDGET_DT | BUDGET_REF | BUSINESS_UNIT | BUSINESS_UNIT_AM | BUSINESS_UNIT_GL | BUSINESS_UNIT_IN | BUSINESS_UNIT_PC | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | COST_TYPE | DEPTID | DISTRIB_LINE_NUM | DISTRIB_PCT | ENTRY_EVENT | FINANCIAL_ASSET_SW | FUND_CODE | LOCATION | OPERATING_UNIT | PO_ID | PRODUCT | PROFILE_ID | PROGRAM_CODE | PROJECT_ID | RESOURCE_CATEGORY | RESOURCE_SUB_CAT | RESOURCE_TYPE | STATISTICS_CODE,Finance & Contrôle,Achats & Fournisseurs,Finance & Contrôle,0.9033,high,0,0.5,model_disagrees_with_llm_high_conf
1113385,EO_OMPPX1_TAO,PS_EO_OMPPX1_TAO,BUSINESS_UNIT_IN | CURRENCY_CD | EFFDT | PROCESS_INSTANCE | PRODUCT_ID | SETID | TO_CURRENCY_CD | TOT_QTY | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,IT & Sécurité,Finance & Contrôle,0.9037,high,0,0.5,model_disagrees_with_llm_high_conf
1089361,AUC_LN_CNST_ATT,PS_AUC_LN_CNST_ATT,AUC_ID | AUC_ROUND | AUC_VERSION | AWARD_BASIS | AWARD_OPERAND | AWARD_VAL1 | AWARD_VAL2 | BF_VAL_DT1 | BF_VAL_DT2 | BF_VAL_NBR1 | BF_VAL_NBR2 | BF_VAL_YN | BID_FACTOR_CD | BID_FACTOR_TYPE | BID_FCTR_OPERAND | BUSINESS_UNIT | CONST_APPLY | CONST_ATTR_BASE | CONST_ATTR_NBR | CONST_AWARD | CONST_EXPRESSION | CONST_NBR | LINE_NBR,Achats & Fournisseurs,Other,IT & Sécurité,0.9051,high,0,0.5,model_disagrees_with_llm_high_conf
1074781,SYSADM.PS_SPF_INVL3_TAO,PS_SPF_INVL3_TAO,BUSINESS_UNIT | DATETIME_STAMP | INV_LINE_STATUS | INVOICE_ID | INVOICE_LINE | NAME_DISPLAY | PROCESS_INSTANCE | SEQNUM,Supply Chain / Logistique / Production,Finance & Contrôle,IT & Sécurité,0.9053,high,0,0.5,model_disagrees_with_llm_high_conf
1117015,FINT_EXP_SPECS,PS_FINT_EXP_SPECS,DESCR | DP_ACCUMULATEDMD | DP_CALENDARID | DP_CAPTION | DP_CREATEFCITEMS | DP_DATEUPDATED | DP_DDH_BI | DP_DDH_IN | DP_DDH_OM | DP_DDH_PL | DP_DDH_PR | DP_DDH_SO | DP_DDH_TR | DP_DHLOADER_UOM | DP_FCST_KIT_SPEC | DP_RESETPERCENT | DP_SPECS_ID | DP_SPEC_STATUS | DP_UPDATEDBY | DP_WEIGHTPROFILE | END_TIME | FINT_DELIMITER | MAPID | MG_SHIFT | OPRID_LAST_UPDT | START_TIME,Supply Chain / Logistique / Production,Other,Supply Chain / Logistique / Production,0.9058,high,0,0.5,model_disagrees_with_llm_high_conf
1163898,TD_FINUP_SETID,PS_TD_FINUP_SETID,OPRID | RUN_CNTL_ID | SETID,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.906,high,0,0.5,model_disagrees_with_llm_high_conf
1028083,SYSADM.PS_DST_CNTRL_HDR_L,PS_DST_CNTRL_HDR_L,DESCR | DESCRSHORT | DST_CNTRL_ID | LANGUAGE_CD | SETID,IT & Sécurité,Other,Ventes & Clients,0.9066,high,0,0.5,model_disagrees_with_llm_high_conf
1036679,SYSADM.PS_FS_MAP_TRAN_DTL,PS_FS_MAP_TRAN_DTL,FS_MAP_ACT_OUTPUT | FS_MAP_ACT_PRM1 | FS_MAP_ACT_PRM2 | FS_MAP_ACT_PRM3 | FS_MAP_ACT_PRM4 | FS_MAP_ACT_TYPE | FS_MAP_CANCEL_PB | FS_MAP_EDIT_PB | FS_MAP_GROUP_SEQ | FS_MAP_ID | FS_MAP_OK_PB | FS_MAP_SEQ | FS_MAP_SRC_FLD | FS_MAP_TRG_FLD | QRYCOLUMN,IT & Sécurité,Other,Finance & Contrôle,0.9068,high,0,0.5,model_disagrees_with_llm_high_conf
1162023,SPREQLN_PT_TEO2,PS_SPREQLN_PT_TEO2,BUSINESS_UNIT | CURRENCY_CD | CURRENCY_CD_BASE | EO_FROM_CURRENCY | EO_PROCESS_INST | LINE_NBR | SP_3RDPARTY_MARKUP | SP_3RDPARTY_VNDR | SP_3RDPTY_MKUP_BSE | SP_3RDPTY_MKUP_PCT | SP_FIXED_COST | SP_FIXED_COST_BSE | SP_PAY_RATE | SP_PAY_RATE_BSE | SP_REQ_ID | SP_VNDR_MARKUP | SP_VNDR_MARKUP_BSE | SP_VNDR_MARKUP_PCT,Finance & Contrôle,Achats & Fournisseurs,Finance & Contrôle,0.9076,high,0,0.5,model_disagrees_with_llm_high_conf
1085749,AM_TYPE_WHERE,PS_AM_TYPE_WHERE,MC_SEQ | MC_STMNT_SEQ | MC_TYPE_ID | MC_WHERE_STMNT | SEQUENCE_NBR_6,IT & Sécurité,Other,IT & Sécurité,0.9091,high,0,0.5,model_disagrees_with_llm_high_conf
1050682,SYSADM.PS_OMBI_PRC2_TAO,PS_OMBI_PRC2_TAO,BILLED_QTY | BUSINESS_UNIT | INVOICED_QTY | ORDER_INT_LINE_NO | ORDER_NO | PRC_SCHED_NBR | PROCESS_INSTANCE | SCHED_LINE_NBR,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.9097,high,0,0.5,model_disagrees_with_llm_high_conf
1036673,SYSADM.PS_FS_MAP_TC_DTL,PS_FS_MAP_TC_DTL,FS_MAP_CC_DLMT | FS_MAP_ID | FS_MAP_TRG_FLD,Finance & Contrôle,Other,IT & Sécurité,0.9102,high,0,0.5,model_disagrees_with_llm_high_conf
1131704,OMPB_RULE,PS_OMPB_RULE,BUSINESS_UNIT | EOEP_ACTION_TYPE | EOEP_ADJ_METHOD | EOEP_ALTCSTUSE_FLG | EOEP_APP_CD | EOEP_BAUSE_FLG | EOEP_CHILD_CDS | EOEP_COSTUSE_FLG | EOEP_LISTUSE_FLG | EOEP_LONG | EOEP_MAXQTY_UOM | EOEP_MAX_QUANTITY | EOEP_MEPR_FLG | EOEP_ONETIME_FLG | EOEP_PRCBASE_FLG | EOEP_PRC_MATCH_FLG | EOEP_PTD_FLG | EOEP_ROLLUP_FLG | EOEP_ROLLUP_RULE | EOEP_ROUND_FLG | EOEP_ROUND_ID | EOEP_RULE_ID | EOEP_RULE_STATUS | EOEP_RULEXCL_FLG | EOEP_SOURCE | EOEP_STOP_FLG | EOEP_TD_PROMO_CD | EOEP_TIERED_FLG | EOEP_TIERED_INCRE | EOEP_UOMROLLUP_FLG | EOEP_USE_GRC_DAYS | MERCH_TYPE | OMPB_ACTIVE_ROW | OMPB_BOOK_DEFN_ID | OMPB_BOOK_ID | OMPB_INSTANCE | PRICEPGM_FLAG,Finance & Contrôle,IT & Sécurité,Finance & Contrôle,0.9103,high,0,0.5,model_disagrees_with_llm_high_conf
1130863,OMBI_PRC2_TAO,PS_OMBI_PRC2_TAO,BILLED_QTY | BUSINESS_UNIT | INVOICED_QTY | ORDER_INT_LINE_NO | ORDER_NO | PRC_SCHED_NBR | PROCESS_INSTANCE | SCHED_LINE_NBR,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.9108,high,0,0.5,model_disagrees_with_llm_high_conf
1007738,SYSADM.PS_AP_MTPOLN_T,PS_AP_MTPOLN_T,AMT_MATCHED_PO | AMT_ONLY_FLG | BUSINESS_UNIT_PO | BUYER_ID | CAT_LINE_NBR | CNTRCT_ID | CNTRCT_LINE_NBR | CNTRCT_SETID | CURRENCY_CD_PO | DISTRIB_MTHD_FLG | DUE_DT | EXT_PRC_TOL | EXT_PRC_TOL_L | FREIGHT_TERMS | FROZEN_FLG | INSPECT_CD | INV_ITEM_ID_PO | ITM_ID_VNDR | ITM_SETID_PO | LINE_NBR | MATCH_ACTION | MATCH_CNTRL_ID | MATCH_LINE_OPT | MATCH_STATUS_LN_PO | MATCH_STATUS_PO | MERCH_AMT_PO | ORIGIN | ORIG_PROM_DT | PCT_EXT_PRC_TOL | PCT_EXT_PRC_TOL_L | PCT_UNDER_QTY | PCT_UNIT_PRC_TOL | PCT_UNIT_PRC_TOL_L | PO_DT | PO_ID | PO_STATUS | PO_TYPE | PRICE_CAN_CHANGE | PRICE_PO | PROCESS_INSTANCE | PYMNT_TERMS_CD_PO | QTY_MATCHED_PO | QTY_PO | QTY_RECV_TOL_PCT | QTY_RECV_TOL_PCT2 | RECV_REQ | RECV_STATUS | RJCT_OVER_TOL_FLAG | RT_TYPE_PO | SCHED_NBR | SHIPTO_ID | TAX_EXEMPT | UNIT_PRC_TOL | UNIT_PRC_TOL_L | UOM_PO | VENDOR_PO | VERSION_NBR | VNDR_LOC_PO | VNDR_SETID_PO | ZERO_PRICE_IND,Achats & Fournisseurs,Finance & Contrôle,Achats & Fournisseurs,0.9111,high,0,0.5,model_disagrees_with_llm_high_conf
1065245,SYSADM.PS_PRD_GRP_UP_TAO,PS_PRD_GRP_UP_TAO,DATETIME_ADDED | EIP_CTL_ID | LAST_MAINT_OPRID | LASTUPDDTTM | PRIMARY_FLAG | PRIM_PRC_FLAG | PROCESS_INSTANCE | PROD_GRP_TYPE | PRODUCT_GROUP | PRODUCT_ID | SETID,Supply Chain / Logistique / Production,IT & Sécurité,Supply Chain / Logistique / Production,0.9116,high,0,0.5,model_disagrees_with_llm_high_conf
1118303,FO_TEMPLATE_ITM,PS_FO_TEMPLATE_ITM,FIELD_NAME100 | TEMPLATE_ITEM_CD,IT & Sécurité,Other,Supply Chain / Logistique / Production,0.9119,high,0,0.5,model_disagrees_with_llm_high_conf
1149235,PYCYCL_N03_DATA,PS_PYCYCL_N03_DATA,BUSINESS_UNIT | NET_REF_ID | NET_RESET_ACTION | PAY_CYCLE | PAY_CYCLE_SEQ_NUM | PYMNT_CNT | VOUCHER_ID,RH,Finance & Contrôle,RH,0.9122,high,0,0.5,model_disagrees_with_llm_high_conf
1118812,FS_MAP_TC_DTL,PS_FS_MAP_TC_DTL,FS_MAP_CC_DLMT | FS_MAP_ID | FS_MAP_TRG_FLD,Finance & Contrôle,Other,IT & Sécurité,0.9132,high,0,0.5,model_disagrees_with_llm_high_conf
1090474,BCKORDQTYN1_T,PS_BCKORDQTYN1_T,BCKORD_ORG_SCHED | BUSINESS_UNIT | DISTRIB_LINE_NUM | LINE_NBR | NEW_DISTRIB_PCT | PO_ID | PROCESS_INSTANCE | QTY_BACKORDER | QTY_NEW | QTY_PO | QTY_REMAIN | QTY_REQ | SCHED_NBR,Supply Chain / Logistique / Production,Achats & Fournisseurs,IT & Sécurité,0.9136,high,0,0.5,model_disagrees_with_llm_high_conf
1033494,SYSADM.PS_EXS_GST3_TAO,PS_EXS_GST3_TAO,BUSINESS_UNIT | COUNTRY_SHIP_FROM | EXS_ITM_PROD_ID | EXS_ITM_PROD_SETID | EXS_TPRTNR_ID | EXS_TPRTNR_SETID | INVOICE | LINE_SEQ_NUM | PROCESS_INSTANCE | REVERSE_CHARGE_GST,Supply Chain / Logistique / Production,Finance & Contrôle,IT & Sécurité,0.9139,high,0,0.5,model_disagrees_with_llm_high_conf
1036095,SYSADM.PS_FO_TEMPLATE_ITM,PS_FO_TEMPLATE_ITM,FIELD_NAME100 | TEMPLATE_ITEM_CD,IT & Sécurité,Other,Supply Chain / Logistique / Production,0.9156,high,0,0.5,model_disagrees_with_llm_high_conf
